# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1781667575.48259 -0.000651 -0.001044 0.021696 -0.012556 0.001618 -0.999920 0.000140 0.0104718337 -0.0090635144 -0.0002165022 0.0192397580 0.0002570843 0.0005818710 0.4669632552 0.2480990802 0.0120572366 0.2183728508 -0.0012227306 0.1178220875
1781667575.51591 -0.000811 -0.001296 0.026447 -0.012500 0.001549 -0.999921 0.000114 0.0105750026 -0.0090639092 -0.0002140537 0.0193407959 0.0002535051 0.0006842017 0.6687137494 0.3559520482 0.0161925696 0.3123122142 -0.0022078787 0.1658402995
1781667575.54923 -0.000971 -0.001570 0.031336 -0.012459 0.001503 -0.999921 0.000119 0.0106881669 -0.0090637457 -0.0002122704 0.0194539973 0.0002510469 0.0007976850 0.9075201825 0.4835691768 0.0210250228 0.4235667308 -0.0034062340 0.2226639348
1781667575.58256 -0.001094 -0.001877 0.036368 -0.012509 0.001498 -0.999921 0.000117 0.0108125728 -0.0090636197 -0.0002130307 0.0195780028 0.0002517643 0.0009223887 1.1835342233 0.6309983302 0.0265540319 0.5522418813 -0.0048183141 0.2883435436
1781667575.61589 -0.001200 -0.002214 0.041545 -0.012570 0.001541 -0.999920 0.000137 0.0109472954 -0.0090630845 -0.0002148473 0.0197138141 0.0002544653 0.0010582589 1.4969754819 0.7983184564 0.0327803330 0.6984802712 -0.0064446812 0.3629486348
1781667575.64921 -0.001319 -0.002559 0.046858 -0.012672 0.001563 -0.999918 0.000126 0.0110942317 -0.0090631006 -0.0002171118 0.0198595058 0.0002571404 0.0012052182 1.8479837149 0.9855606169 0.0397028294 0.8623927100 -0.0082853683 0.4465324447
1781667575.68254 -0.001466 -0.002919 0.052302 -0.012651 0.001548 -0.999919 0.000165 0.0112505848 -0.0090623159 -0.0002162261 0.0200181297 0.0002561895 0.0013631532 2.2369164479 1.1928667050 0.0473244605 1.0441972522 -0.0103412545 0.5392027219
1781667575.71586 -0.001631 -0.003278 0.057890 -0.012606 0.001521 -0.999919 0.000149 0.0114200482 -0.0090625060 -0.0002146895 0.0201858371 0.0002543640 0.0015321564 2.6639930311 1.4202993891 0.0556444512 1.2440531247 -0.0126127796 0.6410366781
1781667575.74919 -0.001786 -0.003650 0.063622 -0.012567 0.001479 -0.999920 0.000161 0.0115996312 -0.0090622289 -0.0002129524 0.0203655745 0.0002520716 0.0017122372 3.1294737343 1.6679377101 0.0646621374 1.4621443321 -0.0151004575 0.7521239034
1781667575.78253 -0.001916 -0.004051 0.069497 -0.012622 0.001487 -0.999919 0.000158 0.0117908433 -0.0090621445 -0.0002139909 0.0205558296 0.0002533670 0.0019036077 3.6338566245 1.9359815064 0.0743811304 1.6987722370 -0.0178058235 0.8726132930
1781667575.81585 -0.002039 -0.004477 0.075509 -0.012699 0.001518 -0.999918 0.000158 0.0119929428 -0.0090619822 -0.0002158834 0.0207571445 0.0002559355 0.0021060353 4.1770958026 2.2243359210 0.0847947032 1.9539888337 -0.0207272027 1.0025262750
1781667575.84918 -0.002175 -0.004910 0.081659 -0.012751 0.001494 -0.999918 0.000176 0.0122055718 -0.0090615456 -0.0002162275 0.0209702552 0.0002559479 0.0023195254 4.7598918978 2.5332968583 0.0959101682 2.2282025214 -0.0238668803 1.1420651484
1781667575.88250 -0.002327 -0.005356 0.087938 -0.012693 0.001452 -0.999918 0.000179 0.0124299260 -0.0090614415 -0.0002140878 0.0211938459 0.0002533080 0.0025439684 5.3824193013 2.8628750122 0.1077242570 2.5215805607 -0.0272240514 1.2913087108
1781667575.91583 -0.002469 -0.005823 0.094355 -0.012635 0.001406 -0.999919 0.000195 0.0126650088 -0.0090611193 -0.0002118564 0.0214290177 0.0002505353 0.0027795806 6.0453853382 3.2133572091 0.1202421340 2.8345475713 -0.0308012008 1.4504655468
1781667575.94916 -0.002586 -0.006305 0.100911 -0.012697 0.001417 -0.999918 0.000168 0.0129125941 -0.0090614659 -0.0002130580 0.0216735631 0.0002520510 0.0030263896 6.7488411359 3.5846771047 0.1334561344 3.1672248895 -0.0345972401 1.6195889305
1781667575.98248 -0.002700 -0.006808 0.107606 -0.012766 0.001443 -0.999917 0.000192 0.0131694118 -0.0090609054 -0.0002146156 0.0219309867 0.0002542597 0.0032843038 7.4933741778 3.9770459035 0.1473700889 3.5199932786 -0.0386128520 1.7988631753
1781667576.01581 -0.002822 -0.007317 0.114432 -0.012802 0.001440 -0.999917 0.000168 0.0134391802 -0.0090612194 -0.0002150387 0.0221978046 0.0002548042 0.0035533252 8.2796944987 4.3907324864 0.1619888599 3.8932986742 -0.0428499636 1.9885045783
1781667576.04913 -0.002950 -0.007825 0.121390 -0.012793 0.001423 -0.999917 0.000184 0.0137186391 -0.0090608690 -0.0002142632 0.0224771039 0.0002539845 0.0038333698 9.1080589242 4.8257605535 0.1773079659 4.2873788250 -0.0473080237 2.1886218937
1781667576.08247 -0.003080 -0.008348 0.128496 -0.012787 0.001417 -0.999917 0.000188 0.0140097246 -0.0090607315 -0.0002137388 0.0227670572 0.0002536206 0.0041245941 9.9792637180 5.2824305702 0.1933328479 4.7027348736 -0.0519886787 2.3994555770
1781667576.11579 -0.003191 -0.008895 0.135743 -0.012827 0.001420 -0.999917 0.000217 0.0143108424 -0.0090601326 -0.0002142880 0.0230688115 0.0002544642 0.0044268278 10.8932445654 5.7605854888 0.2100513705 5.1394642483 -0.0568893696 2.6210399214
1781667576.14912 -0.003287 -0.009458 0.143136 -0.012897 0.001421 -0.999916 0.000206 0.0146246572 -0.0090602169 -0.0002153728 0.0233803489 0.0002557147 0.0047403541 11.8515243954 6.2608918442 0.2274807161 5.5984298062 -0.0620161003 2.8537956913
1781667576.18244 -0.003391 -0.010042 0.150666 -0.012933 0.001428 -0.999915 0.000238 0.0149478903 -0.0090595574 -0.0002158716 0.0237043514 0.0002566106 0.0050648068 12.8537290619 6.7830177685 0.2456055710 6.0795940504 -0.0673628728 3.0976849862
