frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
44,0.000000,1,true,false,0,0,0,0,0,0,0
45,0.000000,1,true,false,0,0,0,0,0,0,0
46,0.000000,1,true,false,0,0,0,0,0,0,0
47,0.000000,1,true,false,0,0,0,0,0,0,0
48,0.000000,1,true,false,0,0,0,0,0,0,0
49,0.000000,1,true,false,0,0,0,0,0,0,0
50,0.000000,1,true,false,0,0,0,0,0,0,0
51,0.000000,1,true,false,0,0,0,0,0,0,0
52,0.000000,1,true,false,0,0,0,0,0,0,0
53,0.000000,1,true,false,0,0,0,0,0,0,0
54,0.000000,1,true,false,0,0,0,0,0,0,0
55,0.000000,1,true,false,0,0,0,0,0,0,0
56,0.000000,1,true,false,0,0,0,0,0,0,0
57,0.000000,1,true,false,0,0,0,0,0,0,0
58,0.000000,1,true,false,0,0,0,0,0,0,0
59,0.000000,1,true,false,0,0,0,0,0,0,0
60,0.000000,1,true,false,0,0,0,0,0,0,0
61,0.000000,1,true,false,0,0,0,0,0,0,0
62,0.000000,1,true,false,0,0,0,0,0,0,0
63,0.000000,1,true,false,0,0,0,0,0,0,0
64,0.000000,1,true,false,0,0,0,0,0,0,0
65,0.000000,1,true,false,0,0,0,0,0,0,0
66,0.000000,1,true,false,0,0,0,0,0,0,0
67,0.000000,1,true,false,0,0,0,0,0,0,0
68,0.000000,1,true,false,0,0,0,0,0,0,0
69,0.000000,1,true,false,0,0,0,0,0,0,0
70,0.000000,1,true,false,0,0,0,0,0,0,0
71,0.000000,1,true,false,0,0,0,0,0,0,0
72,0.000000,1,true,false,0,0,0,0,0,0,0
73,0.000000,1,true,false,0,0,0,0,0,0,0
74,0.000000,1,true,false,0,0,0,0,0,0,0
75,0.000000,1,true,false,0,0,0,0,0,0,0
76,0.000000,1,true,false,0,0,0,0,0,0,0
77,0.000000,1,true,false,0,0,0,0,0,0,0
78,0.000000,1,true,false,0,0,0,0,0,0,0
79,0.000000,1,true,false,0,0,0,0,0,0,0
80,0.000000,1,true,false,0,0,0,0,0,0,0
81,0.000000,1,true,false,0,0,0,0,0,0,0
82,0.000000,1,true,false,0,0,0,0,0,0,0
83,0.000000,1,true,false,0,0,0,0,0,0,0
84,0.000000,1,true,false,0,0,0,0,0,0,0
85,0.000000,1,true,false,0,0,0,0,0,0,0
86,0.000000,1,true,false,0,0,0,0,0,0,0
87,0.000000,1,true,false,0,0,0,0,0,0,0
88,0.000000,1,true,false,0,0,0,0,0,0,0
89,0.000000,1,true,false,0,0,0,0,0,0,0
90,0.000000,1,true,false,0,0,0,0,0,0,0
91,0.000000,1,true,false,0,0,0,0,0,0,0
92,0.000000,1,true,false,0,0,0,0,0,0,0
93,0.000000,1,true,false,0,0,0,0,0,0,0
94,0.000000,1,true,false,0,0,0,0,0,0,0
95,0.000000,1,true,false,0,0,0,0,0,0,0
96,0.000000,1,true,false,0,0,0,0,0,0,0
97,0.000000,1,true,false,0,0,0,0,0,0,0
98,0.000000,1,true,false,0,0,0,0,0,0,0
99,0.000000,1,true,false,0,0,0,0,0,0,0
100,0.000000,1,true,false,0,0,0,0,0,0,0
101,0.000000,1,true,false,0,0,0,0,0,0,0
102,0.000000,1,true,false,0,0,0,0,0,0,0
103,0.000000,1,true,false,0,0,0,0,0,0,0
104,0.000000,1,true,false,0,0,0,0,0,0,0
105,0.000000,1,true,false,0,0,0,0,0,0,0
106,0.000000,1,true,false,0,0,0,0,0,0,0
107,0.000000,1,true,false,0,0,0,0,0,0,0
108,0.000000,1,true,false,0,0,0,0,0,0,0
109,0.000000,1,true,false,0,0,0,0,0,0,0
110,0.000000,1,true,false,0,0,0,0,0,0,0
111,0.000000,1,true,false,0,0,0,0,0,0,0
112,0.000000,1,true,false,0,0,0,0,0,0,0
113,0.000000,1,true,false,0,0,0,0,0,0,0
114,0.000000,1,true,false,0,0,0,0,0,0,0
115,0.000000,1,true,false,0,0,0,0,0,0,0
116,0.000000,1,true,false,0,0,0,0,0,0,0
117,0.000000,1,true,false,0,0,0,0,0,0,0
118,0.000000,1,true,false,0,0,0,0,0,0,0
119,0.000000,1,true,false,0,0,0,0,0,0,0
120,0.000000,1,true,false,0,0,0,0,0,0,0
121,0.000000,1,true,false,0,0,0,0,0,0,0
122,0.000000,1,true,false,0,0,0,0,0,0,0
123,0.000000,1,true,false,0,0,0,0,0,0,0
124,0.000000,1,true,false,0,0,0,0,0,0,0
125,0.000000,1,true,false,0,0,0,0,0,0,0
126,0.000000,1,true,false,0,0,0,0,0,0,0
127,0.000000,1,true,false,0,0,0,0,0,0,0
128,0.000000,1,true,false,0,0,0,0,0,0,0
129,0.000000,1,true,false,0,0,0,0,0,0,0
130,0.000000,1,true,false,0,0,0,0,0,0,0
131,0.000000,1,true,false,0,0,0,0,0,0,0
132,0.000000,1,true,false,0,0,0,0,0,0,0
133,0.000000,1,true,false,0,0,0,0,0,0,0
134,0.000000,1,true,false,0,0,0,0,0,0,0
135,0.000000,1,true,false,0,0,0,0,0,0,0
136,0.000000,1,true,false,0,0,0,0,0,0,0
137,0.000000,1,true,false,0,0,0,0,0,0,0
138,0.000000,1,true,false,0,0,0,0,0,0,0
139,0.000000,1,true,false,0,0,0,0,0,0,0
140,0.000000,1,true,false,0,0,0,0,0,0,0
141,0.000000,1,true,false,0,0,0,0,0,0,0
142,0.000000,1,true,false,0,0,0,0,0,0,0
143,0.000000,1,true,false,0,0,0,0,0,0,0
144,0.000000,1,true,false,0,0,0,0,0,0,0
145,0.000000,1,true,false,0,0,0,0,0,0,0
146,0.000000,1,true,false,0,0,0,0,0,0,0
147,0.000000,1,true,false,0,0,0,0,0,0,0
148,0.000000,1,true,false,0,0,0,0,0,0,0
149,0.000000,1,true,false,0,0,0,0,0,0,0
150,0.000000,1,true,false,0,0,0,0,0,0,0
151,0.000000,1,true,false,0,0,0,0,0,0,0
152,0.000000,1,true,false,0,0,0,0,0,0,0
153,0.000000,1,true,false,0,0,0,0,0,0,0
154,0.000000,1,true,false,0,0,0,0,0,0,0
155,0.000000,1,true,false,0,0,0,0,0,0,0
156,0.000000,1,true,false,0,0,0,0,0,0,0
157,0.000000,1,true,false,0,0,0,0,0,0,0
158,0.000000,1,true,false,0,0,0,0,0,0,0
159,0.000000,1,true,false,0,0,0,0,0,0,0
160,0.000000,1,true,false,0,0,0,0,0,0,0
161,0.000000,1,true,false,0,0,0,0,0,0,0
162,0.000000,1,true,false,0,0,0,0,0,0,0
163,0.000000,1,true,false,0,0,0,0,0,0,0
164,0.000000,1,true,false,0,0,0,0,0,0,0
165,0.000000,1,true,false,0,0,0,0,0,0,0
166,0.000000,1,true,false,0,0,0,0,0,0,0
167,0.000000,1,true,false,0,0,0,0,0,0,0
168,0.000000,1,true,false,0,0,0,0,0,0,0
169,0.000000,1,true,false,0,0,0,0,0,0,0
170,0.000000,1,true,false,0,0,0,0,0,0,0
171,0.000000,1,true,false,0,0,0,0,0,0,0
172,0.000000,1,true,false,0,0,0,0,0,0,0
173,0.000000,1,true,false,0,0,0,0,0,0,0
174,0.000000,1,true,false,0,0,0,0,0,0,0
175,0.000000,1,true,false,0,0,0,0,0,0,0
176,0.000000,1,true,false,0,0,0,0,0,0,0
177,0.000000,1,true,false,0,0,0,0,0,0,0
178,0.000000,1,true,false,0,0,0,0,0,0,0
179,0.000000,1,true,false,0,0,0,0,0,0,0
180,0.000000,1,true,false,0,0,0,0,0,0,0
181,0.000000,1,true,false,0,0,0,0,0,0,0
182,0.000000,1,true,false,0,0,0,0,0,0,0
183,0.000000,1,true,false,0,0,0,0,0,0,0
184,0.000000,1,true,false,0,0,0,0,0,0,0
185,0.000000,1,true,false,0,0,0,0,0,0,0
186,0.000000,1,true,false,0,0,0,0,0,0,0
187,0.000000,1,true,false,0,0,0,0,0,0,0
188,0.000000,1,true,false,0,0,0,0,0,0,0
189,0.000000,1,true,false,0,0,0,0,0,0,0
190,0.000000,1,true,false,0,0,0,0,0,0,0
191,0.000000,1,true,false,0,0,0,0,0,0,0
192,0.000000,1,true,false,0,0,0,0,0,0,0
193,0.000000,1,true,false,0,0,0,0,0,0,0
194,0.000000,1,true,false,0,0,0,0,0,0,0
195,0.000000,1,true,false,0,0,0,0,0,0,0
196,0.000000,1,true,false,0,0,0,0,0,0,0
197,0.000000,1,true,false,0,0,0,0,0,0,0
198,0.000000,1,true,false,0,0,0,0,0,0,0
199,0.000000,1,true,false,0,0,0,0,0,0,0
200,0.000000,1,true,false,0,0,0,0,0,0,0
201,0.000000,1,true,false,0,0,0,0,0,0,0
202,0.000000,1,true,false,0,0,0,0,0,0,0
203,0.000000,1,true,false,0,0,0,0,0,0,0
204,0.000000,1,true,false,0,0,0,0,0,0,0
205,0.000000,1,true,false,0,0,0,0,0,0,0
206,0.000000,1,true,false,0,0,0,0,0,0,0
207,0.000000,1,true,false,0,0,0,0,0,0,0
208,0.000000,1,true,false,0,0,0,0,0,0,0
209,0.000000,1,true,false,0,0,0,0,0,0,0
210,0.000000,1,true,false,0,0,0,0,0,0,0
211,0.000000,1,true,false,0,0,0,0,0,0,0
212,0.000000,1,true,false,0,0,0,0,0,0,0
213,0.000000,1,true,false,0,0,0,0,0,0,0
214,0.000000,1,true,false,0,0,0,0,0,0,0
215,0.000000,1,true,false,0,0,0,0,0,0,0
216,0.000000,1,true,false,0,0,0,0,0,0,0
217,0.000000,1,true,false,0,0,0,0,0,0,0
218,0.000000,1,true,false,0,0,0,0,0,0,0
219,0.000000,1,true,false,0,0,0,0,0,0,0
220,7.331963,2,false,true,0.000264817,0.000100560,-0.000076001,0.009730577,-0.016157741,-0.022348400,0.999572337
221,7.365290,2,false,false,0.018014751,0.014768254,-0.007829554,0.013895827,-0.021677289,-0.026871925,0.999307275
222,7.398618,2,false,false,0.036956672,0.018740412,-0.012643246,0.014656277,-0.028245408,-0.030456478,0.999029458
223,7.431944,2,false,false,0.046364088,0.032931436,0.008313320,0.017204095,-0.032969378,-0.034260608,0.998720884
224,7.465268,2,false,false,0.056369685,0.034751266,0.011612683,0.017913744,-0.037790470,-0.036817063,0.998446584
225,7.498598,2,false,false,0.074529931,0.038024634,0.011809608,0.017793097,-0.042511679,-0.041157655,0.998089314
226,7.531926,2,false,false,0.090629883,0.045966554,0.005672913,0.019705467,-0.045901351,-0.046302754,0.997677743
227,7.565253,2,false,false,0.096964806,0.046027511,0.005809321,0.021920066,-0.048235964,-0.050587889,0.997313261
228,7.598579,2,false,false,0.000752962,0.000277042,-0.000149802,0.021937391,-0.053017423,-0.053169988,0.996935725
229,7.631907,2,false,false,0.112878665,0.042667877,0.001744707,0.024363177,-0.053411849,-0.060128186,0.996462882
230,7.665233,2,false,false,0.151043415,0.052208800,-0.008992063,0.025784180,-0.059943113,-0.060858581,0.996011138
231,7.698565,2,false,false,0.016677624,-0.006428888,0.000397160,0.024224002,-0.060615581,-0.060615841,0.996024489
232,7.731888,2,false,false,0.026449554,-0.008882918,0.005370689,0.026066197,-0.064406343,-0.060482260,0.995748103
233,7.765216,2,false,false,0.032957852,-0.011665866,0.008061266,0.028018193,-0.067113921,-0.059808090,0.995557010
234,7.798542,2,false,false,0.142506063,0.029004972,0.016035384,0.032849401,-0.073917866,-0.060227837,0.994901836
235,7.831867,2,false,false,0.046162382,-0.018444490,0.019635815,0.030168511,-0.071811177,-0.060203351,0.995142460
236,7.865194,2,false,false,0.001042910,0.000164827,-0.000013827,0.031260621,-0.073148251,-0.062083773,0.994895875
237,7.898525,2,false,false,0.005771978,-0.006736552,0.005277790,0.032461673,-0.073192284,-0.064983480,0.994668961
238,7.931850,2,false,false,0.008552313,-0.011746031,0.011718675,0.036300521,-0.071081676,-0.069289923,0.994398654
239,7.965178,2,false,false,0.007740218,-0.011460647,0.007648573,0.039541773,-0.066408560,-0.073138967,0.994322419
240,7.998503,2,false,false,0.010297347,-0.015781717,0.011453466,0.040019531,-0.061606422,-0.075832099,0.994410694
241,8.031832,2,false,false,0.013435384,-0.020639870,0.013592161,0.041027352,-0.059427060,-0.075526260,0.994525552
242,8.065159,2,false,false,0.015732897,-0.025103815,0.015424008,0.043347690,-0.060257055,-0.074024901,0.994490027
243,8.098485,2,false,false,0.019743033,-0.026115760,0.022837093,0.044670649,-0.062282108,-0.071781725,0.994471192
244,8.131809,2,false,false,0.001178580,-0.000094000,0.000190331,0.043295577,-0.064090982,-0.069796637,0.994558394
245,8.165138,2,false,false,0.001042933,-0.002423693,0.003218127,0.043011799,-0.065273225,-0.070021383,0.994477987
246,8.198466,2,false,false,0.003653229,-0.003058571,0.003142714,0.042760000,-0.065581135,-0.071576640,0.994357824
247,8.231793,2,false,false,0.005850944,-0.005064366,0.003755709,0.042065185,-0.066022925,-0.072945766,0.994258821
248,8.265120,2,false,false,0.008587640,-0.005797131,0.007136432,0.043112464,-0.068269871,-0.074473828,0.993948817
249,8.298447,2,false,false,0.012356690,-0.007008640,0.005564492,0.044896275,-0.071563095,-0.077674754,0.993393064
250,8.331774,2,false,false,0.014953329,-0.006936915,0.007227734,0.046495613,-0.073980168,-0.080163546,0.992944598
251,8.365105,2,false,false,0.018179653,-0.005375486,0.012554816,0.046270773,-0.076587662,-0.081822298,0.992622018
252,8.398431,2,false,false,0.032254614,-0.006708292,0.011676276,0.044594727,-0.079821646,-0.082677878,0.992373049
253,8.431762,2,false,false,0.037315920,-0.006944107,0.012913912,0.043938585,-0.082988784,-0.083336003,0.992087424
254,8.465083,2,false,false,0.043020029,-0.005434008,0.015031600,0.043436792,-0.086803071,-0.084024481,0.991724908
255,8.498417,2,false,false,0.047057446,-0.004258682,0.015204680,0.041949753,-0.091593184,-0.085918412,0.991195798
256,8.531737,2,false,false,0.052240524,-0.002806400,0.017393086,0.040250465,-0.095287599,-0.088162363,0.990720749
257,8.565063,2,false,false,0.057260517,-0.002142603,0.019127576,0.038833134,-0.098127201,-0.090217680,0.990315020
258,8.598394,2,false,false,0.063205376,-0.000799041,0.021161100,0.038709037,-0.102381594,-0.091973819,0.989727497
259,8.631719,2,false,false,0.070466392,0.000214846,0.023088388,0.037960429,-0.108640112,-0.093644649,0.988932252
260,8.665048,2,false,false,0.049534835,-0.003831678,0.015330859,0.036651373,-0.114589803,-0.096862160,0.987999856
261,8.698375,2,false,false,0.056515340,-0.001862122,0.016461099,0.035192002,-0.119452521,-0.099861808,0.987178028
262,8.731699,2,false,false,0.063654892,-0.002547144,0.014287292,0.033852864,-0.123465173,-0.103864618,0.986317635
263,8.765027,2,false,false,0.060405910,-0.002856371,0.016202111,0.035088431,-0.125439078,-0.108580202,0.985517204
264,8.798353,2,false,false,0.065436676,-0.002551832,0.014998924,0.037209973,-0.128710449,-0.114471704,0.984350204
265,8.831682,2,false,false,0.069477849,-0.001852778,0.015439959,0.040009949,-0.130209506,-0.118989646,0.983507037
266,8.865009,2,false,false,0.072519593,-0.001836253,0.015273618,0.042634714,-0.131586075,-0.123334996,0.982677937
267,8.898339,2,false,false,0.076489538,-0.001322364,0.015769117,0.045166388,-0.135314643,-0.126129597,0.981703281
268,8.931663,2,false,true,0.002693833,0.000017819,0.000522301,0.045927882,-0.140366063,-0.129224941,0.980555475
269,8.964993,2,false,false,0.004520521,0.000499731,0.001989453,0.045090236,-0.142863646,-0.129946008,0.980138242
270,8.998319,2,false,false,0.005694625,0.000149227,0.002411326,0.045403335,-0.144853652,-0.130761206,0.979723155
271,9.031646,2,false,false,0.005280542,0.000472419,0.002125441,0.046559852,-0.145011052,-0.133410200,0.979288340
272,9.064973,2,false,false,0.008716892,-0.000571534,0.001627391,0.045980807,-0.147173390,-0.134691253,0.978817642
273,9.098298,2,false,false,0.010112604,-0.000671737,0.002014903,0.045276310,-0.148459986,-0.133631244,0.978801548
274,9.131626,2,false,false,0.009966413,-0.000805172,0.002006984,0.043279298,-0.149126217,-0.130419031,0.979223788
275,9.164960,2,false,false,0.011156190,-0.000874877,0.003505696,0.040690430,-0.149855703,-0.127593219,0.979595602
276,9.198280,2,false,false,0.077030204,-0.002612819,0.018755954,0.038187653,-0.151638806,-0.122800492,0.980034411
277,9.231607,2,false,false,0.078648664,-0.003011820,0.019096030,0.038676064,-0.150958419,-0.120728858,0.980377674
278,9.264934,2,false,false,0.077958949,-0.002621708,0.019177627,0.041802473,-0.148160875,-0.119349532,0.980844855
279,9.298261,2,false,false,0.078090817,-0.003262636,0.019748740,0.044101618,-0.143338040,-0.119251288,0.981472611
280,9.331590,2,false,false,0.078637555,-0.003098689,0.020532144,0.045891795,-0.137505129,-0.119518407,0.982192338
281,9.364917,2,false,false,0.078431271,-0.003606070,0.020954819,0.042625338,-0.130726293,-0.119490042,0.983267963
282,9.398241,2,false,false,0.078107938,-0.004364697,0.020849779,0.040895309,-0.125831366,-0.116663598,0.984318912
283,9.431569,2,false,false,0.078649133,-0.004924663,0.020599345,0.040834423,-0.125476673,-0.112034164,0.984904349
284,9.464897,2,false,true,0.003141327,-0.000120766,0.000641662,0.040476829,-0.129343405,-0.110090263,0.984638035
285,9.498225,2,false,false,0.002721534,0.000026435,0.001053018,0.040341571,-0.128705516,-0.108447894,0.984909415
286,9.531552,2,false,false,0.002297468,0.000130097,0.000620003,0.040072247,-0.126666531,-0.108315095,0.985199332
287,9.564876,2,false,false,0.002735323,-0.000028549,0.000615431,0.041234467,-0.124113642,-0.110182315,0.985269248
288,9.598209,2,false,false,0.002771685,-0.000149143,0.000624202,0.044044890,-0.119697317,-0.112398975,0.985443592
289,9.631529,2,false,false,0.002764166,-0.000179535,0.000666214,0.045147903,-0.114859439,-0.112264879,0.985984623
290,9.664860,2,false,false,0.003169240,-0.000411741,0.000718006,0.043802097,-0.111717619,-0.110355638,0.986621618
291,9.698186,2,false,false,0.003159955,0.000015549,0.002100023,0.042335618,-0.109947920,-0.107184425,0.987233877
292,9.731514,2,false,false,0.003149589,-0.000096478,0.000699013,0.039566264,-0.109333597,-0.103283532,0.987832606
293,9.764840,2,false,false,0.004625469,0.000558713,0.000619558,0.036859240,-0.109094083,-0.100910962,0.988208950
294,9.798166,2,false,false,0.005795562,-0.000156643,0.000843440,0.033840764,-0.108914092,-0.100254297,0.988403559
295,9.831500,2,false,false,0.006628102,-0.000029598,0.001156675,0.032582991,-0.109195389,-0.101289324,0.988309324
296,9.864836,2,false,false,0.006789444,0.000646645,0.003097594,0.032798067,-0.109159648,-0.103994980,0.988025129
297,9.898150,2,false,false,0.008062424,0.000121443,0.004085257,0.032974206,-0.109018236,-0.106121205,0.987808704
298,9.931477,2,false,false,0.009571042,0.000239883,0.004605799,0.033812448,-0.109109715,-0.106491119,0.987730443
299,9.964802,2,false,false,0.012077508,-0.000153920,0.005206729,0.034431044,-0.110079676,-0.106266402,0.987625718
300,9.998131,2,false,false,0.003494292,-0.000136568,0.000790798,0.033462778,-0.110524781,-0.105316706,0.987710953
301,10.031458,2,false,false,0.004711175,-0.000345174,0.001451566,0.034073003,-0.110532947,-0.102926165,0.987941206
302,10.064784,2,false,false,0.004763519,-0.000061166,0.000351864,0.035543114,-0.110694066,-0.100770473,0.988093615
303,10.098110,2,false,false,0.011670323,-0.000735550,0.000945704,0.036120642,-0.114498094,-0.100355186,0.987681329
304,10.131438,2,false,false,0.013830236,0.000281180,0.002146130,0.036908280,-0.118130699,-0.099353798,0.987325609
305,10.164764,2,false,false,0.017558325,0.000316006,0.002601066,0.035975397,-0.121756390,-0.100154646,0.986838520
306,10.198095,2,false,false,0.019859958,0.000456294,0.003304770,0.034124039,-0.125186265,-0.100547858,0.986435115
307,10.231419,2,false,false,0.022318935,0.000375152,0.004395158,0.032856792,-0.129164428,-0.101439945,0.985873759
308,10.264769,2,false,false,0.022793403,0.000054677,0.003296504,0.033687327,-0.134399384,-0.102743961,0.985010505
309,10.298075,2,false,false,0.024293453,0.000382449,0.003587552,0.034928210,-0.139554784,-0.105609260,0.983946741
310,10.331400,2,false,false,0.027352696,0.000820533,0.004017606,0.035365369,-0.145170301,-0.111318626,0.982488215
311,10.364729,2,false,false,0.028990751,0.000505284,0.005014951,0.034637641,-0.148655638,-0.117811903,0.981234968
312,10.398057,2,false,false,0.033026278,0.000320605,0.006686343,0.035537004,-0.152254537,-0.122997940,0.980013847
313,10.431385,2,false,false,0.033713862,0.000106615,0.007837337,0.036350355,-0.153162017,-0.125518054,0.979523003
314,10.464712,2,false,false,0.034824580,-0.000361472,0.008631552,0.037179839,-0.156338319,-0.126230061,0.978898346
315,10.498040,2,false,false,0.036289345,-0.000730269,0.009221091,0.037094042,-0.160615563,-0.125419930,0.978313148
316,10.531368,2,false,false,0.035091337,-0.001609532,0.009246976,0.036115106,-0.163835555,-0.123649329,0.978041172
317,10.564690,2,false,false,0.035681278,-0.001929034,0.009693130,0.035535324,-0.167655841,-0.121862710,0.977639139
318,10.598018,2,false,false,0.035623200,-0.002168884,0.010005152,0.033438675,-0.171367571,-0.121734127,0.977085412
319,10.631346,2,false,false,0.036810216,-0.003647987,0.012497691,0.030938976,-0.177112222,-0.121587396,0.976161182
320,10.664674,2,false,false,0.037060477,-0.004039894,0.014470288,0.029906170,-0.182922646,-0.120716974,0.975229442
321,10.697998,2,false,false,0.036865309,-0.004748520,0.016113974,0.029519143,-0.191921711,-0.119175903,0.973700047
322,10.731327,2,false,false,0.037246916,-0.005541318,0.017107051,0.030886983,-0.202275813,-0.120251648,0.971426845
323,10.764653,2,false,false,0.036949266,-0.005616701,0.018592130,0.031328306,-0.207733572,-0.125514671,0.969593406
324,10.797980,2,false,false,0.004645969,-0.000332035,0.001459857,0.029682051,-0.207867220,-0.133912340,0.968492508
325,10.831307,2,false,false,0.004271653,-0.001567574,0.001224235,0.029298885,-0.203517705,-0.140756533,0.968457401
326,10.864639,2,false,false,0.003116789,-0.002764952,0.002036444,0.034209136,-0.201568931,-0.144489557,0.968154192
327,10.897960,2,false,false,0.002957417,-0.003899548,0.002497373,0.037807640,-0.203458205,-0.147348836,0.967193782
328,10.931290,2,false,false,0.002184169,-0.004637948,0.002710814,0.037605833,-0.205653980,-0.149357721,0.966428816
329,10.964618,2,false,false,0.001390411,-0.005695746,0.004798264,0.037852082,-0.209944829,-0.149960563,0.965402663
330,10.997945,2,false,false,0.000138621,-0.005489963,0.005211771,0.040035538,-0.210808143,-0.152372301,0.964748621
331,11.031273,2,false,false,0.000267186,-0.006380422,0.004896736,0.040478986,-0.210841075,-0.155349776,0.964247882
332,11.064601,2,false,false,0.000539969,-0.006440622,0.003557397,0.040591609,-0.208989263,-0.159244403,0.964010954
333,11.097924,2,false,false,0.000054515,-0.007170879,0.003754007,0.041614499,-0.210818946,-0.162172049,0.963080406
334,11.131255,2,false,false,-0.000592703,-0.007281217,0.004223226,0.042980172,-0.213996202,-0.165539667,0.961745858
335,11.164581,2,false,false,-0.001020871,-0.008095654,0.004276555,0.043005206,-0.217304304,-0.169909909,0.960239589
336,11.197911,2,false,false,0.000005154,-0.009170442,0.004258142,0.043141313,-0.219554827,-0.175165236,0.958776176
337,11.231232,2,false,false,0.000207695,-0.009019708,0.005064850,0.045504499,-0.220725372,-0.179311648,0.957630932
338,11.264573,2,false,false,0.000401602,-0.009412955,0.005394358,0.045655824,-0.221030250,-0.182199702,0.957008123
339,11.297894,2,false,false,0.000444222,-0.009622042,0.005907215,0.045413140,-0.222682968,-0.183322817,0.956421852
340,11.331213,2,false,false,0.000292948,-0.010538236,0.005581114,0.044320710,-0.224811420,-0.184300721,0.955787003
341,11.364547,2,false,false,-0.000013881,-0.010681922,0.005679569,0.044942874,-0.227851868,-0.185059831,0.954890907
342,11.397870,2,false,false,-0.000047965,-0.010692797,0.005684921,0.045511879,-0.230386794,-0.186640769,0.953947484
343,11.431195,2,false,false,-0.000022930,-0.010648544,0.005687935,0.045968279,-0.231571853,-0.188377365,0.953297138
344,11.464524,2,false,false,0.000117745,-0.010636052,0.005639729,0.046629634,-0.233634025,-0.190419361,0.952355683
345,11.497853,2,false,false,0.001903038,-0.011516939,0.008062187,0.046740551,-0.238430947,-0.191508800,0.950941861
346,11.531178,2,false,false,0.003401351,-0.012254898,0.008919179,0.046637695,-0.243086353,-0.192428276,0.949581683
347,11.564506,2,false,false,0.004093060,-0.012694423,0.009630991,0.047496404,-0.247437850,-0.193360180,0.948224902
348,11.597837,2,false,false,0.005415257,-0.006001505,0.005047309,0.047778234,-0.251482844,-0.195443094,0.946718335
349,11.631160,2,false,false,0.005825043,-0.005955253,0.004866672,0.049112968,-0.254326433,-0.198505163,0.945252240
350,11.664488,2,false,false,0.006377467,-0.005971103,0.006230200,0.050451506,-0.259755373,-0.201620817,0.943043411
351,11.697814,2,false,false,0.008294379,-0.006609294,0.007040366,0.050998300,-0.265092492,-0.207158267,0.940324783
352,11.731170,2,false,false,0.009944594,-0.007019700,0.007303957,0.051113509,-0.268629283,-0.213126332,0.937978089
353,11.764473,2,false,false,0.010398702,-0.014237233,0.012885073,0.053314820,-0.271816850,-0.216202959,0.936231494
354,11.797796,2,false,false,0.012241711,-0.014790439,0.013047542,0.056289412,-0.276377439,-0.219526738,0.933946013
355,11.831124,2,false,false,0.013921717,-0.015228932,0.013214086,0.058707356,-0.280846506,-0.223105326,0.931613028
356,11.864453,2,false,false,0.016564868,-0.009641284,0.007534284,0.061658952,-0.285394251,-0.227428615,0.928991139
