# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1780627014.44375 0.023720 0.039210 0.000852 -0.509413 0.451485 -0.525462 0.510441 0.0036620059 0.0003775384 0.0000350492 0.0027345683 0.0001037720 0.0039789349 0.0023141790 -0.0015824081 0.0050465318 0.0046831027 -0.0059651431 0.0133879320
1780627014.47708 0.026274 0.052610 -0.007376 -0.505822 0.454221 -0.524192 0.512883 0.0037153312 0.0003647612 0.0000389460 0.0027655470 0.0001077738 0.0040315905 0.0003019865 0.0005920859 -0.0001058581 0.0030987578 -0.0009179380 0.0006043240
1780627014.51040 0.035014 0.058992 0.000131 -0.498921 0.459165 -0.523549 0.515889 0.0037679785 0.0003344346 0.0000316290 0.0027873557 0.0000976082 0.0040808970 0.0002020697 0.0002302484 -0.0000659967 0.0018071613 -0.0006974267 0.0005547325
1780627014.54372 0.042159 0.070269 -0.006081 -0.500140 0.461386 -0.517251 0.519070 0.0037080481 0.0003138264 -0.0000016027 0.0026230864 0.0001176823 0.0040172425 0.0001745042 0.0002052478 -0.0000668489 0.0017487756 -0.0007034421 0.0005275507
1780627014.57705 0.045835 0.073298 -0.005598 -0.504152 0.460352 -0.513129 0.520197 0.0037093133 0.0003152593 -0.0000102454 0.0026156102 0.0001022852 0.0040223515 0.0001757687 0.0001967944 -0.0000634430 0.0017392932 -0.0006938864 0.0005324253
1780627014.61038 0.048105 0.077526 -0.007880 -0.509996 0.455947 -0.513392 0.518117 0.0037421454 0.0003183118 0.0000064963 0.0026523020 0.0000987241 0.0040416822 0.0001792562 0.0001971842 -0.0000647819 0.0017450040 -0.0006893577 0.0005351942
1780627014.64370 0.050470 0.083441 -0.010358 -0.518761 0.449356 -0.514095 0.514463 0.0037069418 0.0003517879 0.0000694682 0.0026913024 0.0000788726 0.0040498912 0.0001910057 0.0002016402 -0.0000681645 0.0017596701 -0.0006863936 0.0005409495
1780627014.67703 0.053203 0.088180 -0.009339 -0.521613 0.447877 -0.513666 0.513296 0.0037139438 0.0003796616 0.0000647692 0.0026922753 0.0000971610 0.0039813325 0.0001953875 0.0002124885 -0.0000643788 0.0017612382 -0.0006875420 0.0005473880
1780627014.71036 0.049115 0.088087 -0.012271 -0.521904 0.443369 -0.514284 0.516287 0.0036001182 0.0003891985 0.0000398600 0.0026022124 0.0000734583 0.0039341454 0.0001643074 0.0001852682 -0.0000740124 0.0017150831 -0.0006926201 0.0005234110
1780627014.74369 0.048689 0.089841 -0.012383 -0.519640 0.443131 -0.514195 0.518858 0.0035898920 0.0003849300 0.0000475490 0.0025998870 0.0000829975 0.0038633850 0.0001626854 0.0001854634 -0.0000736997 0.0017099736 -0.0006913714 0.0005211336
1780627014.77701 0.048675 0.089785 -0.012525 -0.520320 0.442619 -0.514782 0.518029 0.0035834375 0.0003841733 0.0000473550 0.0025995221 0.0000824387 0.0038554748 0.0001626593 0.0001854697 -0.0000736958 0.0017098924 -0.0006913826 0.0005211093
