frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
0,0.000000,1,true,false,0,0,0,0,0,0,0
1,0.000000,1,true,false,0,0,0,0,0,0,0
2,0.000000,1,true,false,0,0,0,0,0,0,0
3,0.000000,1,true,false,0,0,0,0,0,0,0
4,0.000000,1,true,false,0,0,0,0,0,0,0
5,0.000000,1,true,false,0,0,0,0,0,0,0
6,0.000000,1,true,false,0,0,0,0,0,0,0
7,0.000000,1,true,false,0,0,0,0,0,0,0
8,0.000000,1,true,false,0,0,0,0,0,0,0
9,0.299957,2,true,false,0,0,0,0,0,0,0
10,0.333281,2,true,false,0,0,0,0,0,0,0
11,0.366645,2,true,false,0,0,0,0,0,0,0
12,0.399951,2,true,false,0,0,0,0,0,0,0
13,0.433258,2,true,false,0,0,0,0,0,0,0
14,0.466609,2,true,false,0,0,0,0,0,0,0
15,0.499917,2,true,false,0,0,0,0,0,0,0
16,0.533247,2,true,false,0,0,0,0,0,0,0
17,0.566584,2,true,false,0,0,0,0,0,0,0
18,0.599891,2,true,false,0,0,0,0,0,0,0
19,0.633240,2,true,false,0,0,0,0,0,0,0
20,0.666548,2,true,false,0,0,0,0,0,0,0
21,0.699876,2,true,false,0,0,0,0,0,0,0
22,0.733204,2,true,false,0,0,0,0,0,0,0
23,0.766545,2,true,false,0,0,0,0,0,0,0
24,0.799863,2,true,false,0,0,0,0,0,0,0
25,0.833183,2,true,false,0,0,0,0,0,0,0
26,0.866510,2,true,false,0,0,0,0,0,0,0
27,0.899839,2,true,false,0,0,0,0,0,0,0
28,0.933170,2,true,false,0,0,0,0,0,0,0
29,0.966497,2,true,false,0,0,0,0,0,0,0
30,0.999820,2,true,false,0,0,0,0,0,0,0
31,1.033146,2,true,false,0,0,0,0,0,0,0
32,1.066505,2,true,false,0,0,0,0,0,0,0
33,1.099864,2,true,false,0,0,0,0,0,0,0
34,1.133143,2,true,false,0,0,0,0,0,0,0
35,1.166466,2,true,false,0,0,0,0,0,0,0
36,1.199794,2,true,false,0,0,0,0,0,0,0
37,1.233118,2,true,false,0,0,0,0,0,0,0
38,1.266444,2,true,false,0,0,0,0,0,0,0
39,1.299825,2,true,false,0,0,0,0,0,0,0
40,1.333093,2,true,false,0,0,0,0,0,0,0
41,1.366423,2,true,false,0,0,0,0,0,0,0
42,1.399763,2,true,false,0,0,0,0,0,0,0
43,1.433077,2,true,false,0,0,0,0,0,0,0
